Link,Type,Name,Instructure,Level,Duration,Date created,Rating
https://www.pluralsight.com/courses/generative-ai-leaders,courses,Generative AI for Leaders,by Alice Meredith,Beginner,58m,19-Mar-24,
https://www.pluralsight.com/courses/generative-ai-healthcare,courses,Generative AI for Healthcare,by Google Cloud,Intermediate,35m,15-Jul-24,
https://www.pluralsight.com/courses/navigate-2022-pluralsight-keynote-aaron-skonnard,courses,Navigate 2022 Pluralsight Keynote with Aaron Skonnard,by Pluralsight Navigate,Beginner,7m,05-Dec-22,
https://www.pluralsight.com/courses/pluralsight-live-2020-iag,courses,Uplifting Your Team's Capability by Improving the Culture of Learning at IAG,by Pluralsight LIVE,Beginner,35m,19-Oct-20,
https://www.pluralsight.com/courses/live-europe-2020-tech-talent,courses,Growing Your Tech Talent: How to Align Your Team and Foster Growth [Recorded 2/27/20],by Pluralsight LIVE,Beginner,1h 10m,08-Apr-20,
https://www.pluralsight.com/courses/live-europe-2020-kickoff,courses,Pluralsight LIVE Europe Kickoff Video,by Pluralsight LIVE,Beginner,1m,18-Mar-20,
https://www.pluralsight.com/courses/ps-live-2019-equality,courses,Pluralsight LIVE 2019: Breakouts (Equality),by Pluralsight LIVE,Intermediate,5h 19m,02-Oct-19,
https://www.pluralsight.com/courses/pluralsight-live-2020-development-strategy,courses,Your Development Strategy Is Killing Your Business,by Pluralsight LIVE,Beginner,30m,19-Oct-20,
https://www.pluralsight.com/courses/becoming-change-leader,courses,Becoming a Change Leader,by Alice Meredith,Intermediate,55m,15-Jul-20,68.0
https://www.pluralsight.com/courses/windows-11-foundations,courses,Windows 11 Foundations,by ClipTraining,Beginner,2h 18m,13-Dec-22,
https://www.pluralsight.com/courses/windows-11-power-users-1,courses,Windows 11 Power Users,by ClipTraining,Intermediate,1h 51m,31-Mar-23,
https://www.pluralsight.com/courses/macos-essentials,courses,macOS Essentials,by ClipTraining,Beginner,1h 32m,20-Sep-22,10.0
https://www.pluralsight.com/courses/generative-ai-foundations-prompt-engineering,courses,Generative AI Foundations: Prompt Engineering,by Hampton Paulk,Beginner,26m,13-Dec-23,412.0
https://www.pluralsight.com/courses/iiba-cca-getting-started-cert,courses,Certificate in Cybersecurity Analysis (IIBA®-CCA): Getting Started,by Jamie Champagne,Intermediate,48m,13-Jan-22,
https://www.pluralsight.com/courses/fostering-effective-team-collaboration-communication,courses,Fostering Effective Team Collaboration and Communication,by Shelley Benhoff,Intermediate,2h 35m,10-Dec-21,14.0
https://www.pluralsight.com/courses/process-instructions,courses,Writing Process Instructions and Directions,by Alan Ackmann,Beginner,1h 2m,27-Mar-20,202.0
https://www.pluralsight.com/courses/windows-11-pro,courses,Windows 11 Pro,by ClipTraining,Intermediate,3h 42m,19-Aug-22,
https://www.pluralsight.com/courses/teams-calling,courses,Teams Calling,by ClipTraining,Beginner,1h 15m,18-Aug-22,
https://www.pluralsight.com/courses/excel-365-essentials,courses,Excel 365 Essentials,by ClipTraining,Beginner,2h 33m,20-Apr-22,17.0
https://www.pluralsight.com/courses/whats-new-office-2021,courses,What's New in Office 2021,by ClipTraining,Beginner,1h 36m,14-Feb-22,
https://www.pluralsight.com/courses/windows-365-cloud-pc,courses,Windows 365 Cloud PC,by ClipTraining,Beginner,19m,26-Jan-22,
https://www.pluralsight.com/courses/excel-2021-essentials,courses,Excel 2021 Essentials,by ClipTraining,Beginner,2h 31m,20-Apr-22,20.0
https://www.pluralsight.com/courses/word-2016-power-users,courses,Word 2016 for Power Users,by Heather Ackmann,Beginner,2h 23m,21-Dec-16,19.0
https://www.pluralsight.com/courses/change-management-google-workspace,courses,Change Management for Google Workspace,by Google Cloud,Intermediate,2h 22m,06-Jun-24,
https://www.pluralsight.com/courses/gemini-google-sheets,courses,Gemini in Google Sheets,by Google Cloud,Beginner,8m,08-Apr-24,
https://www.pluralsight.com/courses/dynamics-crm-what-everyone-needs-to-know,courses,The 35 Things Everyone Needs to Know About Dynamics CRM,by Julie Yack,Intermediate,2h 25m,08-Sep-16,30.0
https://www.pluralsight.com/courses/covid-19-digital-epidemic-management,courses,"Emerging Digital Technologies for Epidemic Management: Obstacles, Opportunities and Outcomes",by Singularity University,Beginner,31m,29-Apr-20,
https://www.pluralsight.com/courses/publisher-2016-using,courses,Using Publisher 2016,by Shari Oswald,Beginner,1h 2m,02-Mar-17,
https://www.pluralsight.com/courses/learning-most-important-tech-skill,courses,Learning: The Most Important Tech Skill,by #TechSkillsDay,Beginner,28m,13-Jun-23,
https://www.pluralsight.com/courses/our-path-success-was-failure-scott-hanselman-code-sophy,courses,Our Path to Success was Failure with Scott Hanselman and Code By Sophy,by #TechSkillsDay,Beginner,31m,13-Jun-23,
https://www.pluralsight.com/courses/introducing-scrum-guide,courses,Introducing the Scrum Guide 2020,by Derek Davidson,Beginner,26m,05-Mar-21,63.0
https://www.pluralsight.com/courses/fundamentals-agile,courses,Agile Fundamentals,by Matthew Pizzi,Beginner,1h 32m,15-Jun-23,111.0
https://www.pluralsight.com/courses/forecasting-for-agile-teams,courses,Forecasting for Agile Teams,by William Davis,Intermediate,2h 47m,05-Feb-20,10.0
https://www.pluralsight.com/courses/covid-19-leadership-change-remote-work,courses,Five Ways Your Leadership Must Change To Thrive With Remote Work,by Singularity University,Beginner,46m,29-Apr-20,28.0
https://www.pluralsight.com/courses/implementing-scrum-avoiding-scrum-anti-patterns,courses,Implementing Scrum and Avoiding Scrum Anti-Patterns,by Derek Davidson,Beginner,34m,04-Jun-20,117.0
https://www.pluralsight.com/courses/planning-managing-enterprise-level-agile-transformations,courses,Planning and Managing Enterprise-level Agile Transformations,by Chuck Cobb,Advanced,1h 35m,02-Jul-20,19.0
https://www.pluralsight.com/courses/service-design-surveys-analysis,courses,Service Design Surveys and Analysis,by Ada Epistatu,Advanced,56m,08-Dec-21,
https://www.pluralsight.com/courses/service-design-process-lifecycle-mapping,courses,Service Design Process and Lifecycle Mapping,by Ada Epistatu,Intermediate,1h 13m,08-Dec-21,
https://www.pluralsight.com/courses/increasing-productivity-positivity,courses,Increasing Productivity through Positivity,by Ada Epistatu,Beginner,1h 21m,27-Jul-21,
https://www.pluralsight.com/courses/covid-19-leadership,courses,Leadership in the Time of COVID-19,by Singularity University,Beginner,33m,29-Apr-20,10.0
https://www.pluralsight.com/courses/iiba-cca-operational-components-cert,courses,Certificate in Cybersecurity Analysis (IIBA®-CCA): Cybersecurity Operational Components,by Jamie Champagne,Beginner,21m,30-Sep-22,
https://www.pluralsight.com/courses/eliciting-information-stakeholders,courses,Eliciting Information from Stakeholders,by Heather Mylan-Mains,Intermediate,1h 31m,10-Jun-20,
https://www.pluralsight.com/courses/identifying-saas-operational-challenges-it,courses,Identifying SaaS Operational Challenges for IT,by Sonia Cuff,Beginner,1h 19m,25-Aug-20,
https://www.pluralsight.com/courses/google-meet-1,courses,Google Meet,by Google Cloud,Beginner,41m,26-Jul-23,
https://www.pluralsight.com/courses/gmail-2,courses,Gmail,by Google Cloud,Beginner,58m,26-Jul-23,
https://www.pluralsight.com/courses/understanding-culture-intelligence,courses,Understanding Culture Intelligence,by Adhithi Ravichandran,Intermediate,55m,12-Jul-21,31.0
https://www.pluralsight.com/courses/setting-goals-guide,courses,Setting Goals- Your Guide to Focusing on What Is Important,by Tommy van Schaik,Beginner,28m,29-May-20,108.0
https://www.pluralsight.com/courses/scaled-agile-for-enterprises,courses,What Is SAFe®: Scaled Agile for Enterprises,by Jeremy Jarrell,Intermediate,28m,27-Jun-22,39.0
https://www.pluralsight.com/courses/business-basics,courses,Business Basics,by Joel Lamendola,Beginner,30m,25-Feb-21,27.0
https://www.pluralsight.com/courses/scaling-impact,courses,Play by Play: Scaling Impact,by Gary Bolles,Beginner,1h 2m,20-Sep-19,
https://www.pluralsight.com/courses/fundamentals-agile-transformation,courses,Agile Transformation: Fundamentals,by Tommy van Schaik,Beginner,2h 49m,23-Nov-22,
https://www.pluralsight.com/courses/iiba-cca-analysis-techniques-cert,courses,Certificate in Cybersecurity Analysis (IIBA®- CCA): Cybersecurity Analysis Techniques,by Jamie Champagne,Beginner,55m,18-Mar-22,
https://www.pluralsight.com/courses/profdev-series-womens-strengths-negotiation,courses,How Failures Taught Me to Negotiate: Women’s Strengths in Negotiation,by Aleksandra Majkic,Beginner,44m,23-Sep-22,13.0
https://www.pluralsight.com/courses/onenote-2016,courses,OneNote 2016,by Heather Fitzpatrick,Beginner,1h 8m,21-Dec-16,88.0
https://www.pluralsight.com/courses/using-negotiating-techniques-reach-agreements,courses,Using Negotiating Techniques to Reach Agreements,by Jan-Erik Sandberg,Beginner,2h 33m,25-Feb-21,24.0
https://www.pluralsight.com/courses/effective-email-communication,courses,Effective Email Communication,by Jason Alba,Beginner,59m,05-Aug-24,791.0
https://www.pluralsight.com/courses/irrational-customers-escalating-complaints-dealing,courses,Dealing with Irrational Customers and Escalating Complaints,by Theresa Miller,Beginner,40m,01-Mar-17,113.0
https://www.pluralsight.com/courses/beginners-guide-project-management,courses,Beginner’s Guide to Project Management,by Casey Ayers,Beginner,3h 35m,06-Oct-22,32.0
https://www.pluralsight.com/courses/microsoft-365-fundamentals-ms-900-intro-cert,courses,Introduction to the Microsoft 365 Fundamentals (MS-900) Exam,by Vlad Catrinescu,Beginner,33m,11-Oct-22,22.0
https://www.pluralsight.com/courses/technologists-business-language,courses,Business Language for Technologists,by Dr. Lyron H. Andrews,Beginner,44m,15-Mar-23,
https://www.pluralsight.com/courses/business-analysis-planning-monitoring-tasks-techniques,courses,Business Analysis: Planning and Ensuring Success,by Jamie Champagne,Beginner,1h 41m,08-Mar-19,49.0
https://www.pluralsight.com/courses/openai-prompt-engineering-business-professionals,courses,OpenAI: Prompt Engineering for Business Professionals,by Jason Alba,Beginner,15m,03-Jan-24,26.0
https://www.pluralsight.com/courses/business-analysis-techniques-agile-environments,courses,Applying Business Analysis Techniques in Agile Environments,by Milena Pajic,Advanced,1h 5m,08-Apr-20,23.0
https://www.pluralsight.com/courses/business-analysis-techniques-evaluating-solutions,courses,Business Analysis Techniques: Evaluating Solutions,by Casey Ayers,Intermediate,3h 1m,06-Nov-19,
https://www.pluralsight.com/courses/applying-business-analysis-skills,courses,Applying Business Analysis Skills in Your Organization,by Casey Ayers,Intermediate,3h 28m,16-May-19,20.0
https://www.pluralsight.com/courses/agile-career-paths-certifications-intro,courses,Introduction to Agile Career Paths and Certifications,by Nimesh Soni,Beginner,1h 21m,14-Dec-23,
https://www.pluralsight.com/courses/overview-business-data-iiba-cbda-certification,courses,Certification in Business Data Analytics (IIBA®-CBDA): Overview,by Jamie Champagne,Beginner,26m,15-Sep-21,
https://www.pluralsight.com/courses/modern-business-professionals-communication-tips,courses,Communication Tips for Modern Business Professionals,by Madecraft,Beginner,1h 9m,18-Mar-24,
https://www.pluralsight.com/courses/business-analysis-planning,courses,Planning for Business Analysis,by Casey Ayers,Beginner,3h 3m,13-Dec-16,88.0
https://www.pluralsight.com/courses/where-do-rd-dollars-go-how-align-investments-outcomes,courses,Where Do R&D Dollars Go? How to Align Investments to Outcomes,by Pluralsight Navigate,Beginner,52m,06-Dec-22,
https://www.pluralsight.com/courses/iiba-cca-overview-study-plan,courses,Certificate in Cybersecurity Analysis (IIBA®- CCA): Certification Overview and Study Plan,by Jamie Champagne,Beginner,25m,01-Dec-22,
https://www.pluralsight.com/courses/becoming-better-negotiator,courses,Becoming a Better Negotiator,by Jason Alba,Beginner,1h 30m,12-Oct-23,
https://www.pluralsight.com/courses/understanding-audience,courses,Understanding Your Audience,by Jason Alba,Beginner,1h 26m,05-Feb-20,116.0
https://www.pluralsight.com/courses/formatting-excel-worksheets-cells,courses,Formatting Excel 2016 Worksheets and Cells,by Pratheerth Padman,Intermediate,1h 27m,08-Jun-22,242.0
https://www.pluralsight.com/courses/searching-manipulating-data-excel,courses,Searching and Manipulating Data in Excel 2016,by Pratheerth Padman,Beginner,1h 11m,08-Jun-22,164.0
https://www.pluralsight.com/courses/what-can-multicloud-do-for-you,courses,What Can Multicloud Do for You?,by Joseph Lowery,Intermediate,4m,15-Mar-24,
https://www.pluralsight.com/courses/service-design-user-journey-mapping,courses,Service Design User Journey Mapping,by Jillian Kaplan,Beginner,59m,14-Sep-21,
https://www.pluralsight.com/courses/building-trust-commitment-your-team,courses,Building Trust and Commitment on Your Team,by Dan Appleman,Beginner,1h 2m,02-Apr-18,231.0
https://www.pluralsight.com/courses/technical-professionals-managing,courses,Managing Technical Professionals,by Shelley Benhoff,Beginner,2h 32m,13-May-22,
https://www.pluralsight.com/courses/powerpoint-2019-essentials,courses,PowerPoint 2019 Essentials,by Bill Kulterman,Beginner,2h,29-Mar-19,73.0
https://www.pluralsight.com/courses/excel-2019-essentials,courses,Excel 2019 Essentials,by Bill Kulterman,Beginner,2h 5m,15-Mar-19,339.0
https://www.pluralsight.com/courses/excel-analytics-superhub,courses,Excel 2013: An Analytics Superhub,by Andrew Brust,Intermediate,3h 3m,08-Jun-22,331.0
https://www.pluralsight.com/courses/fundamentals-scrum,courses,Scrum Fundamentals,by David Starr,Intermediate,3h 4m,22-Mar-22,47.0
https://www.pluralsight.com/courses/enterprise-level-agile-implementation-frameworks,courses,Understanding Enterprise-level Agile Implementation and Agile Frameworks,by Chuck Cobb,Advanced,1h 53m,24-Jun-20,12.0
https://www.pluralsight.com/courses/getting-started-service-design,courses,Service Design: Getting Started,by Megan Andrew,Beginner,1h 14m,18-Nov-21,
https://www.pluralsight.com/courses/service-design-strategy-workshops,courses,Service Design Strategy Workshops,by Doru Catana,Intermediate,1h 14m,26-Jan-22,
https://www.pluralsight.com/courses/excel-2021-power-users,courses,Excel 2021 Power Users,by ClipTraining,Intermediate,3h 41m,27-Apr-22,
https://www.pluralsight.com/courses/profdev-series-agent-of-change,courses,Influencing without Authority: Becoming an Agent of Change,by Alice Meredith,Beginner,1h 7m,04-Nov-22,22.0
https://www.pluralsight.com/courses/formulating-strategy-change-management,courses,Change Management: Formulating a Strategy,by Alice Meredith,Intermediate,1h 54m,24-Nov-21,24.0
https://www.pluralsight.com/courses/powerpoint-365-power-users,courses,PowerPoint 365 Power Users,by ClipTraining,Intermediate,3h 23m,13-Dec-22,
https://www.pluralsight.com/courses/powerpoint-2021-essentials,courses,PowerPoint 2021 Essentials,by ClipTraining,Beginner,3h 4m,21-Sep-22,
https://www.pluralsight.com/courses/powerpoint-2021-power-users,courses,PowerPoint 2021 Power Users,by ClipTraining,Intermediate,3h 18m,13-Dec-22,
https://www.pluralsight.com/courses/microsoft-edge-1,courses,Microsoft Edge,by ClipTraining,Beginner,2h 7m,20-Sep-22,
https://www.pluralsight.com/courses/sharepoint-online-essentials,courses,SharePoint Online Essentials,by ClipTraining,Beginner,3h 14m,18-Aug-22,33.0
https://www.pluralsight.com/courses/teams-essentials-2022,courses,Teams Essentials (2022),by ClipTraining,Beginner,1h 32m,18-Aug-22,
https://www.pluralsight.com/courses/icagile-agile-fundamentals-knowledge-practice,courses,ICAgile Agile Fundamentals (ICP): Putting Your Knowledge into Practice,by Jeremy Jarrell,Beginner,41m,08-Sep-22,
https://www.pluralsight.com/courses/becoming-great-product-owner,courses,Becoming a Great Product Owner,by Jeremy Jarrell,Beginner,58m,31-Aug-20,88.0
https://www.pluralsight.com/courses/agile-practitioners-guide-quality-risk-management,courses,The Agile Practitioner's Guide to Quality and Risk Management,by Casey Ayers,Intermediate,3h 20m,06-Sep-23,
https://www.pluralsight.com/courses/effective-project-leaders-skills,courses,The Skills of Effective Project Leaders,by Casey Ayers,Beginner,2h,06-Oct-22,34.0
https://www.pluralsight.com/courses/pmp-right-for-me,courses,PMP®: Right for Me?,by Casey Ayers,Beginner,1h 22m,04-May-21,18.0
https://www.pluralsight.com/courses/creating-culture-trust-your-team,courses,Creating a Culture of Trust on Your Team,by Madecraft,Beginner,1h 15m,11-Mar-24,
https://www.pluralsight.com/courses/emotional-intelligence-leadership,courses,Leadership from Any Chair with Emotional Intelligence,by Madecraft,Beginner,1h 20m,01-Mar-24,
https://www.pluralsight.com/courses/having-more-memorable-conversations,courses,Having More Memorable Conversations,by Madecraft,Beginner,1h 3m,05-Mar-24,
https://www.pluralsight.com/courses/ai-office,courses,AI and Office,by ClipTraining,Intermediate,58m,12-Jul-23,
https://www.pluralsight.com/courses/delivering-product-to-market,courses,Delivering Your Product to Market,by Casey Ayers,Beginner,1h 36m,10-Sep-20,42.0
https://www.pluralsight.com/courses/getting-started-organization-agile-transformation,courses,Getting Started with Agile Transformation in Your Organization,by Casey Ayers,Beginner,1h 26m,25-Jun-20,11.0
https://www.pluralsight.com/courses/big-picture-agile-transformation,courses,Agile Transformation: The Big Picture,by Casey Ayers,Beginner,1h 39m,24-Jun-20,102.0
https://www.pluralsight.com/courses/microsoft-project-tracking-resources,courses,Tracking Progress and Using Resources and Costs in Microsoft Project,by Ben Howard,Intermediate,2h 37m,10-Jun-20,27.0
https://www.pluralsight.com/courses/creating-culture-work-motivation,courses,Creating a Culture of Motivation at Work,by Madecraft,Beginner,10m,18-Mar-24,
https://www.pluralsight.com/courses/delivering-value-product-ownership-analysis-cert,courses,Delivering Value with Product Ownership Analysis (IIBA®-CPOA),by Milena Pajic,Beginner,1h 56m,14-Jul-22,
https://www.pluralsight.com/courses/strategies-building-cloud-education-program-ground,courses,Strategies for Building a Cloud Education Program from the Ground Up,by Pluralsight Navigate,Beginner,1h 7m,05-Dec-22,
https://www.pluralsight.com/courses/workshop-measuring-impact-tech-skill-development,courses,Workshop: Measuring the Impact of Tech Skill Development,by Pluralsight Navigate,Beginner,53m,05-Dec-22,
https://www.pluralsight.com/courses/aws-pluralsight-tech-talent-future-learning,courses,"AWS & Pluralsight: Tech, Talent, and the Future of Learning",by Pluralsight Navigate,Beginner,46m,05-Dec-22,
https://www.pluralsight.com/courses/culture-cloud-innovation,courses,Creating a Culture of Cloud Innovation,by Pluralsight Navigate,Beginner,59m,05-Dec-22,
https://www.pluralsight.com/courses/foundations-lean-six-sigma,courses,Lean Six Sigma Foundations,by Frederico Aranha,Beginner,2h 31m,28-Apr-20,1296.0
https://www.pluralsight.com/courses/team-time-management-techniques,courses,Team Time Management Techniques,by Doru Catana,Beginner,1h 31m,28-Apr-20,40.0
https://www.pluralsight.com/courses/icagile-icp-fdo-configuration-management,courses,ICAgile (ICP-FDO): Configuration Management,by Corneile Britz,Intermediate,40m,12-Nov-21,
https://www.pluralsight.com/courses/adaptive-planning-agile-requirements-definition-practices,courses,Understanding Adaptive Planning and Agile Requirements Definition Practices,by Chuck Cobb,Intermediate,2h 1m,02-Jun-20,24.0
https://www.pluralsight.com/courses/merging-predictive-prescriptive-analytics-data-literacy-executive-briefing,courses,Merging Predictive and Prescriptive Analytics with Data Literacy: Executive Briefing,by Jordan Morrow,Beginner,11m,08-Jan-20,49.0
https://www.pluralsight.com/courses/yammer-2020,courses,Yammer (2020),by ClipTraining,Beginner,1h 48m,17-Apr-20,
https://www.pluralsight.com/courses/sharepoint-online-pro-2020,courses,SharePoint Online Pro (2020),by ClipTraining,Intermediate,3h 28m,15-Sep-20,21.0
https://www.pluralsight.com/courses/windows-10-foundations-2019,courses,Windows 10 Foundations (2019),by ClipTraining,Beginner,1h 44m,06-Jan-20,
https://www.pluralsight.com/courses/windows-10-power-users-2019,courses,Windows 10 Power Users (2019),by ClipTraining,Intermediate,2h 12m,06-Jan-20,
https://www.pluralsight.com/courses/outlook-web-2019,courses,Outlook on the Web (2019),by ClipTraining,Beginner,1h 6m,17-Dec-19,
https://www.pluralsight.com/courses/sharepoint-online-pro,courses,SharePoint Online Pro,by ClipTraining,Intermediate,3h 52m,31-Mar-23,10.0
https://www.pluralsight.com/courses/pluralsight-live-2020-open-source-way,courses,How the Open Source Way Promotes Creativity and Innovation,by Pluralsight LIVE,Beginner,16m,19-Oct-20,
https://www.pluralsight.com/courses/liasing-saas-users-vendors,courses,Liaising with SaaS Users and Vendors,by Sonia Cuff,Intermediate,1h,19-Jul-18,
https://www.pluralsight.com/courses/project-plus-right-for-me,courses,Project+: Right for Me?,by Casey Ayers,Beginner,1h 13m,08-Nov-22,
https://www.pluralsight.com/courses/onenote-for-windows-10,courses,OneNote for Windows 10,by Heather Ackmann,Beginner,58m,10-May-19,41.0
https://www.pluralsight.com/courses/project-2019-online-essentials,courses,Project 2019 Online Essentials,by Diane McSorley,Beginner,1h 47m,14-Oct-19,20.0
https://www.pluralsight.com/courses/excel-2016-data,courses,Viewing and Manipulating Data in Excel 2016,by Diane McSorley,Intermediate,3h 34m,08-Sep-16,67.0
https://www.pluralsight.com/courses/it-team-as-business-analyst,courses,Living in an IT Team as a Business Analyst,by Heather Mylan-Mains,Beginner,2h 20m,07-Dec-19,26.0
https://www.pluralsight.com/courses/identifying-saas-operational-challenges-business,courses,Identifying SaaS Operational Challenges for the Business,by Sonia Cuff,Beginner,1h 22m,16-Apr-18,11.0
https://www.pluralsight.com/courses/business-analysis-working-with-stakeholders,courses,Business Analysis: Working with Stakeholders Using Elicitation and Collaboration,by Casey Ayers,Intermediate,2h 3m,22-May-19,33.0
https://www.pluralsight.com/courses/busy-tech-professional-productivity-tips,courses,Productivity Tips for the Busy Tech Professional,by Richard Seroter,Beginner,1h 16m,29-Sep-22,28.0
https://www.pluralsight.com/courses/ps-live-2019-it-business-professionals,courses,Pluralsight LIVE 2019: Breakouts (Business Professionals),by Pluralsight LIVE,Intermediate,4h 10m,24-Sep-19,
https://www.pluralsight.com/courses/microsoft-project-2021-fundamentals,courses,Microsoft Project 2021 Fundamentals,by Ben Howard,Beginner,1h 46m,27-Sep-23,
https://www.pluralsight.com/courses/microsoft-project-advanced-resource-budget-cost,courses,"Advanced Resource, Budget, and Cost Management in Microsoft Project",by Ben Howard,Advanced,2h 32m,25-Feb-21,16.0
https://www.pluralsight.com/courses/summarizing-organizing-data-excel,courses,Summarizing and Organizing Data in Excel,by Ben Howard,Beginner,1h 3m,20-Aug-19,194.0
https://www.pluralsight.com/courses/preparing-cobit5-foundation-exam,courses,Preparing for the COBIT® 5 Foundation Exam,by Frederico Aranha,Beginner,57m,18-Jan-22,
https://www.pluralsight.com/courses/diverse-inclusive-culture-improved-engagement,courses,Building a Diverse and Inclusive Culture through Improved Engagement,by Megan Andrew,Beginner,1h 8m,11-Jun-21,12.0
https://www.pluralsight.com/courses/mindful-communication,courses,Mindful Communication,by Vesna Lakovic van Kempen,Beginner,29m,08-Dec-23,
https://www.pluralsight.com/courses/profdev-series-managing-emotional-exhaustion,courses,Managing Emotional Exhaustion,by Vesna Lakovic van Kempen,Beginner,35m,12-Oct-23,10.0
https://www.pluralsight.com/courses/service-design-conduct-interviews,courses,Service Design Conduct Interviews,by Oghenevovwero Enyoyi,Beginner,1h 18m,10-Dec-21,
https://www.pluralsight.com/courses/working-communicating-with-different-personalities,courses,Working and Communicating with Different Personalities,by Jason Alba,Beginner,1h 54m,21-Jan-22,277.0
https://www.pluralsight.com/courses/pluralsight-live-eu-2019-mainstage,courses,PLURALSIGHT LIVE EUROPE 2019: MAINSTAGE,by Pluralsight LIVE,Beginner,1h 57m,16-Jul-19,
https://www.pluralsight.com/courses/microsoft-dynamics-365-customer-service,courses,Microsoft Dynamics 365 for Customer Service,by Amber Israelsen,Beginner,1h 33m,05-Feb-19,29.0
https://www.pluralsight.com/courses/microsoft-dynamics-365-sales,courses,Microsoft Dynamics 365 for Sales,by Amber Israelsen,Beginner,1h 20m,18-Dec-18,36.0
https://www.pluralsight.com/courses/pluralsight-live-2020-vuca,courses,What the VUCA? Digital responses to COVID-19,by Pluralsight LIVE,Beginner,42m,19-Oct-20,
https://www.pluralsight.com/courses/pluralsight-live-2020-safety-culture,courses,Safety Culture & SESH: Bridging the Tech Gap with Pluralsight Skills,by Pluralsight LIVE,Beginner,39m,19-Oct-20,
https://www.pluralsight.com/courses/service-design-service-blueprints,courses,Service Design Service Blueprints,by Gerry Scullion,Intermediate,1h 11m,28-Feb-22,
https://www.pluralsight.com/courses/autocad-civil-3d-introduction-surveying-field-finish,courses,Introduction to Surveying: Field to Finish in AutoCAD Civil 3D,by Curtis Smith,Beginner,2h 55m,05-Dec-22,
https://www.pluralsight.com/courses/camworks-milling-2dot5-3-axis-fundamentals,courses,CAMWorks Fundamentals - Milling 2.5 & 3 Axis,by Michael Buchli,Beginner,2h 31m,17-Dec-22,
https://www.pluralsight.com/courses/vray-nuke-lighting-rendering-introduction-2493,courses,Introduction to Lighting and Rendering with V-Ray for NUKE,by Tony D'Agostino,Intermediate,3h 24m,01-Dec-22,10.0
https://www.pluralsight.com/courses/revit-mechanical-systems-generating-fabrication-models,courses,Generating Fabrication Models from Revit Mechanical Systems,by Hendre Roesch,Intermediate,1h 4m,09-Dec-22,
https://www.pluralsight.com/courses/deep-compositing-nuke-2268,courses,Deep Compositing in NUKE,by Tony D'Agostino,Advanced,1h 47m,31-Jul-21,12.0
https://www.pluralsight.com/courses/indesign-cc-data-merge-variable-data-printing,courses,InDesign CC Data Merge and Variable Data Printing,by Pariah Burke,Intermediate,2h 1m,12-Dec-22,
https://www.pluralsight.com/courses/your-first-day-wordpress-cms-1832,courses,Your First Day with WordPress CMS,by Susan Simkins,Beginner,2h 47m,31-Jul-21,189.0
https://www.pluralsight.com/courses/physically-based-rendering-substance-painter-2233,courses,Physically-based Rendering in Substance Painter,by Gaetan Lassagne,Advanced,2h 22m,31-Jul-21,
https://www.pluralsight.com/courses/animate-cc-mobile-app-development,courses,Animate CC Mobile App Development,by Joseph Labrecque,Intermediate,5h 20m,13-Dec-22,
https://www.pluralsight.com/courses/acrobat-dc-forms,courses,Acrobat DC Working with Forms,by Bill Carberry,Beginner,4h 22m,21-Dec-22,
https://www.pluralsight.com/courses/3ds-max-2011-motion-graphics-585,courses,3ds Max 2011 for Motion Graphics,by Chris Glick,Advanced,4h 53m,12-Mar-19,
https://www.pluralsight.com/courses/unity-2018-2d-physics-fundamentals,courses,Unity 2D Physics Fundamentals,by Michael Taylor,Beginner,1h 17m,12-Jul-24,16.0
https://www.pluralsight.com/courses/professional-site-design-plan-production-autocad-1934,courses,Professional Site Design and Plan Production in AutoCAD,by Curtis Smith,Advanced,2h 48m,31-Jul-21,12.0
https://www.pluralsight.com/courses/designing-rocket-3d-printing-tinkercad-1986,courses,Designing a Rocket for 3D Printing in Tinkercad,by Samer Najia,Intermediate,2h 20m,31-Jul-21,
https://www.pluralsight.com/courses/getting-started-solidworks-1212,courses,Getting Started in SolidWorks,by Dave Urasky,Beginner,1h 53m,31-Jul-21,16.0
https://www.pluralsight.com/courses/work-planes-reference-planes-revit-1318,courses,Work Planes and Reference Planes in Revit,by Pierre Derenoncourt,Beginner,33m,31-Jul-21,
https://www.pluralsight.com/courses/cinema-4d-dynamics-fundamentals,courses,CINEMA 4D Dynamics Fundamentals,by Alan Demafiles,Beginner,4h 21m,06-Dec-22,12.0
https://www.pluralsight.com/courses/autodesk-alias-sketching-sports-car,courses,Sketching a Sports Car Using Autodesk Alias,by Cornelis Steenstra,Beginner,2h 12m,07-Dec-22,
https://www.pluralsight.com/courses/realistic-insect-crowd-simulation-maya-1636,courses,Creating a Realistic Insect Crowd Simulation in Maya,by William Dwelly,Advanced,3h 47m,31-Jul-21,
https://www.pluralsight.com/courses/monster-sculpting-techniques-zbrush-776,courses,Monster Sculpting Techniques in ZBrush,by Fabrizio Bortolussi,Advanced,3h 21m,28-Feb-19,
https://www.pluralsight.com/courses/dynamic-grappling-hook-houdini-2136,courses,Creating a Dynamic Grappling Hook in Houdini,by Sam Rickles,Advanced,2h 40m,31-Jul-21,
https://www.pluralsight.com/courses/designing-char-mobile-games-zbrush-2393,courses,Designing a Character for Mobile Games in ZBrush,by Daniel da Costa,Advanced,2h 30m,31-Jul-21,
